,Matches,Season,Innings,Hundreds,TotalRuns,NotOuts,BallsFaced,DuckedOut,FiftyRuns,BattingAvg,HighestScore,StrikeRate
8759,3.0,2008,3.0,0.0,18.0,0.0,21.0,0.0,0.0,6.0,11.0,85.71
8760,3.0,2008,3.0,0.0,78.0,1.0,129.0,0.0,1.0,39.0,58.0,60.46
8761,3.0,2008,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8762,3.0,2008,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.5,1.0,14.28
8764,3.0,2008,3.0,0.0,87.0,0.0,120.0,0.0,1.0,29.0,69.0,72.5
8765,3.0,2008,3.0,0.0,22.0,0.0,44.0,0.0,0.0,7.33,11.0,50.0
8766,3.0,2008,3.0,0.0,184.0,0.0,138.0,0.0,2.0,61.33,89.0,133.33
8768,3.0,2008,2.0,0.0,19.0,0.0,31.0,0.0,0.0,9.5,16.0,61.29
8769,3.0,2008,2.0,0.0,5.0,1.0,25.0,1.0,0.0,5.0,5.0,20.0
8770,3.0,2008,3.0,0.0,53.0,0.0,84.0,0.0,0.0,17.66,27.0,63.09
8771,3.0,2008,2.0,0.0,18.0,2.0,23.0,0.0,0.0,0.0,10.0,78.26
8772,3.0,2008,3.0,0.0,21.0,1.0,44.0,0.0,0.0,10.5,9.0,47.72
8773,3.0,2008,3.0,0.0,12.0,1.0,49.0,0.0,0.0,6.0,4.0,24.48
8774,3.0,2008,3.0,0.0,161.0,1.0,170.0,0.0,2.0,80.5,87.0,94.7
8775,3.0,2008,3.0,0.0,37.0,1.0,61.0,0.0,0.0,18.5,20.0,60.65
8776,3.0,2008,3.0,0.0,1.0,1.0,11.0,2.0,0.0,0.5,1.0,9.09
8777,3.0,2008/09,3.0,0.0,24.0,1.0,54.0,0.0,0.0,12.0,17.0,44.44
8778,3.0,2008/09,2.0,0.0,24.0,0.0,20.0,1.0,0.0,12.0,24.0,120.0
8779,3.0,2008/09,3.0,0.0,27.0,0.0,77.0,0.0,0.0,9.0,14.0,35.06
8782,3.0,2008/09,3.0,0.0,34.0,0.0,58.0,1.0,0.0,11.33,32.0,58.62
8783,3.0,2008/09,3.0,0.0,47.0,0.0,114.0,0.0,0.0,15.66,43.0,41.22
8784,3.0,2008/09,3.0,0.0,56.0,0.0,109.0,0.0,0.0,18.66,35.0,51.37
8785,3.0,2008/09,2.0,0.0,46.0,0.0,59.0,0.0,0.0,23.0,27.0,77.96
8786,3.0,2008/09,3.0,0.0,5.0,1.0,9.0,1.0,0.0,2.5,3.0,55.55
8787,3.0,2008/09,2.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,11.11
8789,3.0,2008/09,2.0,0.0,6.0,2.0,13.0,0.0,0.0,0.0,4.0,46.15
8790,3.0,2008/09,2.0,0.0,12.0,1.0,16.0,1.0,0.0,12.0,12.0,75.0
8791,3.0,2008/09,2.0,0.0,10.0,1.0,9.0,0.0,0.0,10.0,5.0,111.11
8792,3.0,2009,3.0,0.0,64.0,0.0,104.0,0.0,0.0,21.33,30.0,61.53
8793,3.0,2009,3.0,0.0,17.0,2.0,17.0,1.0,0.0,17.0,11.0,100.0
8794,3.0,2009,3.0,0.0,62.0,0.0,162.0,0.0,0.0,20.66,30.0,38.27
8795,3.0,2009,3.0,0.0,51.0,0.0,83.0,0.0,0.0,17.0,38.0,61.44
8797,3.0,2009,3.0,0.0,81.0,0.0,105.0,0.0,0.0,27.0,44.0,77.14
8798,3.0,2009,3.0,0.0,69.0,0.0,62.0,0.0,0.0,23.0,42.0,111.29
8799,3.0,2009,3.0,1.0,148.0,1.0,189.0,0.0,0.0,74.0,100.0,78.3
8800,3.0,2009,3.0,0.0,100.0,0.0,157.0,0.0,0.0,33.33,47.0,63.69
8801,3.0,2009,3.0,0.0,54.0,0.0,115.0,0.0,0.0,18.0,31.0,46.95
8802,3.0,2009,3.0,0.0,79.0,0.0,68.0,0.0,1.0,26.33,52.0,116.17
8803,3.0,2009,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8804,3.0,2009,2.0,1.0,121.0,0.0,104.0,0.0,0.0,60.5,111.0,116.34
8805,3.0,2009,2.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,2.0,25.0
8807,3.0,2009,3.0,0.0,74.0,1.0,82.0,0.0,1.0,37.0,58.0,90.24
8808,3.0,2009,3.0,0.0,53.0,0.0,77.0,0.0,0.0,17.66,43.0,68.83
8809,3.0,2009,3.0,0.0,43.0,0.0,47.0,1.0,0.0,14.33,36.0,91.48
8811,3.0,2009,3.0,0.0,10.0,0.0,18.0,1.0,0.0,3.33,9.0,55.55
8812,3.0,2009,2.0,0.0,63.0,1.0,52.0,0.0,0.0,63.0,33.0,121.15
8813,3.0,2009,3.0,0.0,66.0,0.0,106.0,0.0,0.0,22.0,32.0,62.26
8815,3.0,2009,3.0,0.0,94.0,0.0,110.0,0.0,0.0,31.33,45.0,85.45
8816,3.0,2009,2.0,0.0,45.0,0.0,63.0,0.0,0.0,22.5,39.0,71.42
8817,3.0,2009,3.0,0.0,53.0,1.0,61.0,1.0,0.0,26.5,45.0,86.88
8818,3.0,2009,3.0,0.0,50.0,0.0,100.0,0.0,0.0,16.66,40.0,50.0
8819,3.0,2009,2.0,0.0,10.0,0.0,14.0,1.0,0.0,5.0,10.0,71.42
8820,3.0,2009,3.0,0.0,118.0,1.0,145.0,0.0,1.0,59.0,52.0,81.37
8821,3.0,2009,3.0,0.0,58.0,0.0,74.0,1.0,0.0,19.33,43.0,78.37
8822,3.0,2009,3.0,0.0,113.0,0.0,155.0,0.0,1.0,37.66,65.0,72.9
8823,3.0,2009,3.0,0.0,116.0,0.0,128.0,0.0,1.0,38.66,84.0,90.62
8824,3.0,2009,3.0,1.0,211.0,0.0,221.0,0.0,0.0,70.33,138.0,95.47
8825,3.0,2009,3.0,0.0,15.0,0.0,19.0,0.0,0.0,5.0,10.0,78.94
8826,3.0,2009,3.0,0.0,24.0,0.0,54.0,0.0,0.0,8.0,14.0,44.44
8827,3.0,2009,2.0,0.0,26.0,1.0,49.0,0.0,0.0,26.0,23.0,53.06
8828,3.0,2009/10,3.0,0.0,61.0,0.0,59.0,1.0,0.0,20.33,35.0,103.38
8829,3.0,2009/10,3.0,0.0,147.0,1.0,160.0,0.0,2.0,73.5,91.0,91.87
8830,3.0,2009/10,3.0,0.0,53.0,0.0,63.0,0.0,0.0,17.66,33.0,84.12
8831,3.0,2009/10,3.0,0.0,35.0,1.0,96.0,1.0,0.0,17.5,32.0,36.45
8832,3.0,2009/10,3.0,0.0,30.0,0.0,34.0,1.0,0.0,10.0,24.0,88.23
8833,3.0,2009/10,3.0,0.0,116.0,1.0,146.0,0.0,1.0,58.0,74.0,79.45
8834,3.0,2009/10,3.0,0.0,156.0,0.0,172.0,0.0,2.0,52.0,64.0,90.69
8835,3.0,2009/10,3.0,0.0,72.0,0.0,101.0,0.0,1.0,24.0,56.0,71.28
8836,3.0,2009/10,2.0,0.0,80.0,0.0,105.0,0.0,1.0,40.0,76.0,76.19
8838,3.0,2009/10,3.0,0.0,117.0,0.0,174.0,0.0,1.0,39.0,63.0,67.24
8839,3.0,2009/10,3.0,0.0,53.0,0.0,63.0,0.0,0.0,17.66,28.0,84.12
8840,3.0,2009/10,2.0,0.0,11.0,0.0,34.0,0.0,0.0,5.5,8.0,32.35
8841,3.0,2009/10,3.0,1.0,130.0,0.0,151.0,0.0,0.0,43.33,107.0,86.09
8843,3.0,2009/10,3.0,0.0,12.0,0.0,50.0,0.0,0.0,4.0,9.0,24.0
8845,3.0,2009/10,3.0,0.0,82.0,0.0,81.0,0.0,0.0,27.33,30.0,101.23
8848,3.0,2009/10,3.0,0.0,36.0,0.0,84.0,0.0,0.0,12.0,28.0,42.85
8849,3.0,2009/10,3.0,0.0,79.0,0.0,53.0,0.0,1.0,26.33,61.0,149.05
8850,3.0,2009/10,3.0,0.0,21.0,1.0,21.0,0.0,0.0,10.5,16.0,100.0
8851,3.0,2009/10,3.0,0.0,56.0,0.0,70.0,0.0,0.0,18.66,21.0,80.0
8853,3.0,2009/10,3.0,0.0,9.0,2.0,15.0,0.0,0.0,9.0,5.0,60.0
8854,3.0,2009/10,3.0,0.0,148.0,1.0,210.0,0.0,2.0,74.0,87.0,70.47
8855,3.0,2009/10,3.0,0.0,31.0,1.0,62.0,0.0,0.0,15.5,14.0,50.0
8856,3.0,2009/10,2.0,0.0,35.0,1.0,49.0,0.0,0.0,35.0,33.0,71.42
8857,3.0,2010,3.0,0.0,26.0,0.0,54.0,1.0,0.0,8.66,16.0,48.14
8859,3.0,2010,3.0,0.0,63.0,1.0,84.0,0.0,0.0,31.5,45.0,75.0
8860,3.0,2010,3.0,0.0,157.0,0.0,242.0,0.0,2.0,52.33,67.0,64.87
8861,3.0,2010,3.0,0.0,44.0,0.0,99.0,0.0,0.0,14.66,22.0,44.44
8862,3.0,2010,3.0,0.0,86.0,1.0,118.0,0.0,1.0,43.0,53.0,72.88
8863,3.0,2010,3.0,0.0,30.0,0.0,47.0,0.0,0.0,10.0,16.0,63.82
8864,3.0,2010,3.0,0.0,98.0,1.0,140.0,0.0,1.0,49.0,51.0,70.0
8865,3.0,2010,2.0,0.0,18.0,0.0,51.0,0.0,0.0,9.0,11.0,35.29
8866,3.0,2010,3.0,0.0,11.0,0.0,8.0,2.0,0.0,3.66,11.0,137.5
8867,3.0,2010,3.0,0.0,28.0,0.0,75.0,0.0,0.0,9.33,15.0,37.33
8868,3.0,2010,3.0,0.0,81.0,0.0,154.0,0.0,0.0,27.0,48.0,52.59
8869,3.0,2010,2.0,0.0,22.0,2.0,18.0,0.0,0.0,0.0,15.0,122.22
8870,3.0,2010,3.0,0.0,41.0,1.0,27.0,0.0,0.0,20.5,22.0,151.85
8872,3.0,2010,2.0,0.0,6.0,1.0,5.0,0.0,0.0,6.0,6.0,120.0
8873,3.0,2010,2.0,0.0,10.0,1.0,19.0,0.0,0.0,10.0,9.0,52.63
8874,3.0,2010,2.0,0.0,41.0,0.0,82.0,0.0,0.0,20.5,36.0,50.0
8875,3.0,2010,3.0,0.0,7.0,3.0,25.0,0.0,0.0,0.0,4.0,28.0
8876,3.0,2010,2.0,0.0,11.0,0.0,17.0,0.0,0.0,5.5,10.0,64.7
8877,3.0,2010,3.0,0.0,66.0,0.0,104.0,0.0,0.0,22.0,31.0,63.46
8881,3.0,2010,2.0,0.0,3.0,1.0,6.0,0.0,0.0,3.0,2.0,50.0
8882,3.0,2010,3.0,0.0,15.0,1.0,29.0,0.0,0.0,7.5,7.0,51.72
8883,3.0,2010,3.0,0.0,47.0,0.0,77.0,0.0,0.0,15.66,27.0,61.03
8884,3.0,2010,2.0,0.0,33.0,0.0,43.0,0.0,0.0,16.5,29.0,76.74
8885,3.0,2010,3.0,1.0,153.0,0.0,177.0,0.0,0.0,51.0,108.0,86.44
8886,3.0,2010,2.0,0.0,9.0,2.0,26.0,0.0,0.0,0.0,6.0,34.61
8887,3.0,2010,2.0,0.0,5.0,1.0,13.0,0.0,0.0,5.0,4.0,38.46
8889,3.0,2010,2.0,0.0,2.0,1.0,8.0,1.0,0.0,2.0,2.0,25.0
8890,3.0,2010,3.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,2.0,20.0
8891,3.0,2010,3.0,0.0,126.0,2.0,165.0,0.0,1.0,126.0,71.0,76.36
8893,3.0,2010,2.0,0.0,19.0,0.0,14.0,1.0,0.0,9.5,19.0,135.71
8894,3.0,2010,3.0,0.0,34.0,0.0,59.0,0.0,0.0,11.33,22.0,57.62
8895,3.0,2010,3.0,0.0,33.0,1.0,52.0,0.0,0.0,16.5,23.0,63.46
8896,3.0,2010,3.0,0.0,46.0,0.0,100.0,0.0,0.0,15.33,21.0,46.0
8897,3.0,2010,2.0,0.0,57.0,0.0,79.0,0.0,1.0,28.5,55.0,72.15
8898,3.0,2010,3.0,0.0,59.0,0.0,103.0,0.0,0.0,19.66,33.0,57.28
8900,3.0,2010/11,3.0,0.0,57.0,1.0,90.0,0.0,1.0,28.5,55.0,63.33
8901,3.0,2010/11,3.0,1.0,125.0,0.0,165.0,1.0,0.0,41.66,113.0,75.75
8902,3.0,2010/11,2.0,0.0,77.0,1.0,92.0,0.0,0.0,77.0,49.0,83.69
8903,3.0,2010/11,3.0,0.0,6.0,2.0,15.0,1.0,0.0,6.0,6.0,40.0
8904,3.0,2010/11,3.0,0.0,111.0,0.0,134.0,0.0,0.0,37.0,40.0,82.83
8906,3.0,2010/11,2.0,0.0,61.0,0.0,67.0,0.0,0.0,30.5,46.0,91.04
8907,3.0,2010/11,2.0,0.0,35.0,0.0,27.0,1.0,0.0,17.5,35.0,129.62
8908,3.0,2010/11,2.0,0.0,6.0,0.0,10.0,0.0,0.0,3.0,4.0,60.0
8909,3.0,2010/11,3.0,0.0,33.0,1.0,32.0,0.0,0.0,16.5,16.0,103.12
8910,3.0,2010/11,3.0,0.0,43.0,0.0,63.0,0.0,0.0,14.33,19.0,68.25
8911,3.0,2010/11,3.0,0.0,10.0,0.0,41.0,0.0,0.0,3.33,7.0,24.39
8913,3.0,2010/11,3.0,0.0,37.0,0.0,52.0,0.0,0.0,12.33,17.0,71.15
8914,3.0,2010/11,3.0,0.0,18.0,0.0,37.0,0.0,0.0,6.0,11.0,48.64
8915,3.0,2010/11,3.0,0.0,83.0,1.0,91.0,1.0,1.0,41.5,60.0,91.2
8916,3.0,2010/11,3.0,0.0,12.0,0.0,22.0,0.0,0.0,4.0,7.0,54.54
8917,3.0,2010/11,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
8918,3.0,2010/11,2.0,0.0,15.0,1.0,16.0,0.0,0.0,15.0,9.0,93.75
8919,3.0,2010/11,3.0,0.0,52.0,0.0,58.0,1.0,0.0,17.33,49.0,89.65
8921,3.0,2010/11,2.0,0.0,20.0,0.0,39.0,0.0,0.0,10.0,18.0,51.28
8922,3.0,2010/11,2.0,0.0,17.0,1.0,22.0,0.0,0.0,17.0,17.0,77.27
8923,3.0,2010/11,3.0,0.0,66.0,0.0,69.0,1.0,1.0,22.0,61.0,95.65
8924,3.0,2010/11,3.0,0.0,57.0,0.0,109.0,0.0,0.0,19.0,28.0,52.29
8925,3.0,2010/11,2.0,0.0,49.0,2.0,56.0,0.0,0.0,0.0,37.0,87.5
8926,3.0,2010/11,2.0,0.0,25.0,0.0,44.0,0.0,0.0,12.5,16.0,56.81
8927,3.0,2010/11,3.0,0.0,10.0,0.0,19.0,1.0,0.0,3.33,8.0,52.63
8928,3.0,2010/11,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
8929,3.0,2010/11,3.0,0.0,20.0,1.0,40.0,0.0,0.0,10.0,12.0,50.0
8930,3.0,2010/11,2.0,0.0,14.0,1.0,22.0,0.0,0.0,14.0,11.0,63.63
8931,3.0,2011,2.0,0.0,51.0,1.0,65.0,0.0,0.0,51.0,27.0,78.46
8932,3.0,2011,3.0,0.0,14.0,0.0,24.0,1.0,0.0,4.66,8.0,58.33
8933,3.0,2011,3.0,0.0,72.0,0.0,107.0,0.0,1.0,24.0,62.0,67.28
8934,3.0,2011,3.0,0.0,3.0,1.0,11.0,0.0,0.0,1.5,2.0,27.27
8935,3.0,2011,3.0,0.0,26.0,1.0,44.0,1.0,0.0,13.0,18.0,59.09
8936,3.0,2011,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,3.0,2011,3.0,0.0,42.0,0.0,75.0,0.0,0.0,14.0,24.0,56.0
8938,3.0,2011,2.0,0.0,47.0,1.0,68.0,0.0,0.0,47.0,41.0,69.11
8939,3.0,2011,3.0,0.0,24.0,0.0,68.0,0.0,0.0,8.0,22.0,35.29
8940,3.0,2011,3.0,0.0,112.0,1.0,153.0,1.0,1.0,56.0,75.0,73.2
8941,3.0,2011,3.0,0.0,78.0,1.0,90.0,1.0,1.0,39.0,78.0,86.66
8942,3.0,2011,3.0,0.0,8.0,1.0,22.0,0.0,0.0,4.0,6.0,36.36
8943,3.0,2011,3.0,0.0,5.0,2.0,9.0,0.0,0.0,5.0,3.0,55.55
8944,3.0,2011,3.0,0.0,35.0,0.0,54.0,1.0,0.0,11.66,25.0,64.81
8945,3.0,2011,3.0,0.0,23.0,0.0,63.0,0.0,0.0,7.66,15.0,36.5
8946,3.0,2011,3.0,0.0,62.0,0.0,91.0,0.0,0.0,20.66,34.0,68.13
8947,3.0,2011,3.0,0.0,69.0,0.0,100.0,0.0,0.0,23.0,37.0,69.0
8948,3.0,2011,2.0,0.0,10.0,2.0,23.0,0.0,0.0,0.0,9.0,43.47
8949,3.0,2011,2.0,0.0,16.0,0.0,19.0,0.0,0.0,8.0,14.0,84.21
8950,3.0,2011,3.0,0.0,70.0,1.0,86.0,0.0,0.0,35.0,35.0,81.39
8951,3.0,2011,3.0,0.0,72.0,0.0,90.0,1.0,1.0,24.0,63.0,80.0
8952,3.0,2011,3.0,0.0,33.0,0.0,55.0,1.0,0.0,11.0,17.0,60.0
8954,3.0,2011,3.0,0.0,57.0,0.0,117.0,0.0,0.0,19.0,31.0,48.71
8955,3.0,2011,3.0,0.0,35.0,0.0,46.0,0.0,0.0,11.66,22.0,76.08
8956,3.0,2011,3.0,0.0,8.0,2.0,7.0,1.0,0.0,8.0,4.0,114.28
8957,3.0,2011/12,2.0,0.0,17.0,0.0,38.0,0.0,0.0,8.5,11.0,44.73
8958,3.0,2011/12,3.0,0.0,17.0,0.0,29.0,0.0,0.0,5.66,12.0,58.62
8959,3.0,2011/12,3.0,0.0,52.0,0.0,99.0,0.0,0.0,17.33,20.0,52.52
8960,3.0,2011/12,3.0,0.0,94.0,0.0,152.0,0.0,1.0,31.33,58.0,61.84
8962,3.0,2011/12,3.0,0.0,22.0,1.0,23.0,0.0,0.0,11.0,13.0,95.65
8964,3.0,2011/12,3.0,0.0,37.0,0.0,99.0,0.0,0.0,12.33,24.0,37.37
8965,3.0,2011/12,2.0,0.0,17.0,2.0,18.0,0.0,0.0,0.0,11.0,94.44
8966,3.0,2011/12,2.0,0.0,8.0,0.0,28.0,0.0,0.0,4.0,7.0,28.57
8967,3.0,2011/12,3.0,0.0,45.0,0.0,55.0,0.0,0.0,15.0,23.0,81.81
8968,3.0,2011/12,3.0,0.0,38.0,1.0,47.0,0.0,0.0,19.0,30.0,80.85
8969,3.0,2011/12,2.0,0.0,14.0,0.0,12.0,0.0,0.0,7.0,13.0,116.66
8970,3.0,2011/12,2.0,0.0,15.0,0.0,31.0,0.0,0.0,7.5,9.0,48.38
8971,3.0,2011/12,3.0,1.0,150.0,0.0,139.0,0.0,0.0,50.0,100.0,107.91
8972,3.0,2011/12,3.0,0.0,79.0,1.0,64.0,0.0,0.0,39.5,48.0,123.43
8973,3.0,2011/12,3.0,0.0,4.0,2.0,12.0,0.0,0.0,4.0,3.0,33.33
8974,3.0,2011/12,3.0,0.0,9.0,0.0,30.0,0.0,0.0,3.0,5.0,30.0
8975,3.0,2011/12,3.0,0.0,30.0,0.0,45.0,1.0,0.0,10.0,20.0,66.66
8976,3.0,2011/12,3.0,0.0,81.0,1.0,85.0,0.0,1.0,40.5,59.0,95.29
8978,3.0,2011/12,3.0,0.0,81.0,0.0,122.0,0.0,0.0,27.0,41.0,66.39
8979,3.0,2011/12,3.0,0.0,69.0,0.0,84.0,0.0,0.0,23.0,37.0,82.14
8980,3.0,2011/12,3.0,0.0,75.0,0.0,121.0,1.0,1.0,25.0,69.0,61.98
8981,3.0,2011/12,3.0,0.0,56.0,1.0,77.0,1.0,0.0,28.0,45.0,72.72
8983,3.0,2011/12,2.0,0.0,48.0,0.0,58.0,0.0,0.0,24.0,27.0,82.75
8985,3.0,2011/12,3.0,0.0,60.0,0.0,73.0,0.0,0.0,20.0,37.0,82.19
8986,3.0,2011/12,2.0,0.0,43.0,0.0,98.0,0.0,0.0,21.5,32.0,43.87
8988,3.0,2011/12,3.0,0.0,24.0,0.0,52.0,1.0,0.0,8.0,19.0,46.15
8989,3.0,2011/12,2.0,1.0,130.0,0.0,141.0,0.0,0.0,65.0,119.0,92.19
8991,3.0,2012,3.0,0.0,15.0,2.0,25.0,0.0,0.0,15.0,7.0,60.0
8992,3.0,2012,3.0,0.0,7.0,2.0,12.0,0.0,0.0,7.0,5.0,58.33
8993,3.0,2012,3.0,0.0,31.0,0.0,50.0,0.0,0.0,10.33,15.0,62.0
8994,3.0,2012,3.0,0.0,23.0,1.0,31.0,0.0,0.0,11.5,18.0,74.19
8996,3.0,2012,2.0,0.0,6.0,0.0,17.0,0.0,0.0,3.0,4.0,35.29
8997,3.0,2012,3.0,0.0,62.0,0.0,93.0,0.0,1.0,20.66,50.0,66.66
8999,3.0,2012,3.0,0.0,168.0,0.0,203.0,0.0,1.0,56.0,97.0,82.75
9000,3.0,2012,2.0,0.0,29.0,0.0,33.0,0.0,0.0,14.5,21.0,87.87
9001,3.0,2012,2.0,0.0,4.0,1.0,11.0,0.0,0.0,4.0,3.0,36.36
9002,3.0,2012,3.0,0.0,172.0,1.0,207.0,0.0,2.0,86.0,72.0,83.09
9006,3.0,2012/13,3.0,0.0,36.0,0.0,63.0,0.0,0.0,12.0,17.0,57.14
9007,3.0,2012/13,3.0,2.0,230.0,0.0,235.0,1.0,0.0,76.66,130.0,97.87
9008,3.0,2012/13,3.0,0.0,65.0,1.0,102.0,0.0,0.0,32.5,48.0,63.72
9010,3.0,2012/13,2.0,0.0,3.0,0.0,6.0,1.0,0.0,1.5,3.0,50.0
9011,3.0,2012/13,3.0,0.0,103.0,1.0,125.0,0.0,1.0,51.5,50.0,82.4
9012,3.0,2012/13,3.0,0.0,14.0,1.0,22.0,0.0,0.0,7.0,9.0,63.63
9013,3.0,2012/13,2.0,0.0,36.0,0.0,39.0,0.0,0.0,18.0,26.0,92.3
9014,3.0,2012/13,3.0,0.0,9.0,0.0,35.0,0.0,0.0,3.0,7.0,25.71
9015,3.0,2012/13,3.0,0.0,14.0,1.0,40.0,0.0,0.0,7.0,8.0,35.0
9016,3.0,2012/13,3.0,0.0,42.0,1.0,61.0,1.0,0.0,21.0,24.0,68.85
9017,3.0,2012/13,3.0,0.0,70.0,0.0,108.0,0.0,1.0,23.33,60.0,64.81
9018,3.0,2012/13,2.0,0.0,29.0,0.0,43.0,1.0,0.0,14.5,29.0,67.44
9019,3.0,2012/13,3.0,0.0,15.0,1.0,19.0,0.0,0.0,7.5,14.0,78.94
9020,3.0,2012/13,3.0,0.0,18.0,0.0,14.0,1.0,0.0,6.0,13.0,128.57
9022,3.0,2012/13,2.0,0.0,25.0,1.0,35.0,0.0,0.0,25.0,25.0,71.42
9025,3.0,2012/13,3.0,0.0,91.0,0.0,116.0,0.0,1.0,30.33,83.0,78.44
9026,3.0,2012/13,3.0,0.0,104.0,0.0,138.0,0.0,1.0,34.66,51.0,75.36
9027,3.0,2012/13,3.0,0.0,4.0,0.0,16.0,2.0,0.0,1.33,4.0,25.0
9029,3.0,2012/13,3.0,0.0,47.0,0.0,62.0,1.0,0.0,15.66,39.0,75.8
9030,3.0,2012/13,3.0,0.0,171.0,1.0,207.0,0.0,2.0,85.5,68.0,82.6
9031,3.0,2012/13,3.0,0.0,57.0,0.0,81.0,1.0,0.0,19.0,45.0,70.37
9032,3.0,2012/13,3.0,0.0,92.0,0.0,115.0,0.0,1.0,30.66,51.0,80.0
9033,3.0,2012/13,3.0,0.0,74.0,0.0,102.0,0.0,1.0,24.66,60.0,72.54
9034,3.0,2012/13,3.0,1.0,198.0,0.0,196.0,1.0,1.0,66.0,122.0,101.02
9035,3.0,2012/13,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
9036,3.0,2013,3.0,0.0,73.0,2.0,38.0,0.0,1.0,73.0,53.0,192.1
9037,3.0,2013,2.0,0.0,7.0,1.0,12.0,0.0,0.0,7.0,7.0,58.33
9039,3.0,2013,3.0,0.0,126.0,0.0,192.0,0.0,1.0,42.0,57.0,65.62
9040,3.0,2013,3.0,0.0,60.0,0.0,101.0,0.0,0.0,20.0,38.0,59.4
9041,3.0,2013,3.0,0.0,55.0,0.0,58.0,0.0,0.0,18.33,27.0,94.82
9043,3.0,2013,3.0,0.0,25.0,0.0,71.0,0.0,0.0,8.33,18.0,35.21
9044,3.0,2013,3.0,0.0,142.0,1.0,159.0,0.0,1.0,71.0,75.0,89.3
9045,3.0,2013,3.0,0.0,31.0,0.0,50.0,0.0,0.0,10.33,22.0,62.0
9046,3.0,2013,3.0,0.0,30.0,0.0,61.0,0.0,0.0,10.0,18.0,49.18
9047,3.0,2013,2.0,0.0,33.0,0.0,34.0,1.0,0.0,16.5,33.0,97.05
9048,3.0,2013,3.0,0.0,42.0,0.0,60.0,0.0,0.0,14.0,29.0,70.0
9049,3.0,2013,2.0,0.0,28.0,0.0,42.0,0.0,0.0,14.0,27.0,66.66
9050,3.0,2013,3.0,0.0,63.0,0.0,89.0,0.0,0.0,21.0,32.0,70.78
9051,3.0,2013,3.0,0.0,167.0,0.0,194.0,0.0,2.0,55.66,68.0,86.08
9053,3.0,2013,2.0,0.0,29.0,0.0,31.0,0.0,0.0,14.5,22.0,93.54
9054,3.0,2013,3.0,0.0,8.0,0.0,15.0,1.0,0.0,2.66,5.0,53.33
9056,3.0,2013,3.0,0.0,6.0,1.0,12.0,0.0,0.0,3.0,4.0,50.0
9057,3.0,2013,3.0,0.0,53.0,0.0,61.0,0.0,0.0,17.66,34.0,86.88
9058,3.0,2013,2.0,0.0,55.0,1.0,61.0,0.0,0.0,55.0,31.0,90.16
9059,3.0,2013,2.0,0.0,16.0,0.0,19.0,0.0,0.0,8.0,15.0,84.21
9060,3.0,2013,3.0,0.0,65.0,0.0,133.0,0.0,0.0,21.66,32.0,48.87
9062,3.0,2013,2.0,0.0,57.0,0.0,64.0,0.0,0.0,28.5,30.0,89.06
9063,3.0,2013,3.0,0.0,29.0,0.0,34.0,0.0,0.0,9.66,12.0,85.29
9064,3.0,2013/14,3.0,0.0,31.0,0.0,53.0,0.0,0.0,10.33,22.0,58.49
9065,3.0,2013/14,3.0,0.0,109.0,0.0,134.0,0.0,1.0,36.33,55.0,81.34
9066,3.0,2013/14,2.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,28.57
9067,3.0,2013/14,3.0,0.0,13.0,0.0,35.0,0.0,0.0,4.33,11.0,37.14
9068,3.0,2013/14,3.0,0.0,94.0,0.0,102.0,0.0,1.0,31.33,63.0,92.15
9069,3.0,2013/14,3.0,0.0,74.0,0.0,100.0,0.0,0.0,24.66,40.0,74.0
9070,3.0,2013/14,3.0,0.0,73.0,0.0,86.0,0.0,1.0,24.33,55.0,84.88
9071,3.0,2013/14,3.0,0.0,2.0,1.0,26.0,2.0,0.0,1.0,2.0,7.69
9073,3.0,2013/14,2.0,0.0,17.0,2.0,8.0,0.0,0.0,0.0,17.0,212.5
9074,3.0,2013/14,3.0,1.0,165.0,0.0,203.0,0.0,0.0,55.0,106.0,81.28
9075,3.0,2013/14,3.0,0.0,103.0,0.0,101.0,0.0,1.0,34.33,68.0,101.98
9076,3.0,2013/14,3.0,1.0,192.0,0.0,165.0,1.0,0.0,64.0,175.0,116.36
9079,3.0,2013/14,3.0,1.0,223.0,1.0,261.0,0.0,1.0,111.5,139.0,85.44
9080,3.0,2013/14,3.0,0.0,22.0,2.0,45.0,0.0,0.0,22.0,9.0,48.88
9081,3.0,2013/14,3.0,0.0,2.0,1.0,20.0,1.0,0.0,1.0,1.0,10.0
9082,3.0,2013/14,3.0,0.0,96.0,0.0,139.0,0.0,0.0,32.0,44.0,69.06
9083,3.0,2013/14,3.0,0.0,97.0,0.0,121.0,0.0,1.0,32.33,89.0,80.16
